PID,UNIT,BEEP,OCCASION,Happy,PA,NA
B9kLj,8,1,43,83.90151515,33.90151515,NA
B9kLj,8,2,44,50,NA,NA
B9kLj,8,3,45,85.22727273,35.22727273,NA
B9kLj,8,4,46,82.00757576,32.00757576,NA
B9kLj,8,5,47,78.78787879,28.78787879,NA
B9kLj,8,6,48,76.51515152,26.51515152,NA
B9kLj,9,1,49,67.99242424,17.99242424,NA
B9kLj,9,2,50,73.29545455,23.29545455,NA
B9kLj,9,3,51,50,NA,NA
B9kLj,9,4,52,82.76515152,32.76515152,NA
B9kLj,9,5,53,78.03030303,28.03030303,NA
B9kLj,9,6,54,69.50757576,19.50757576,NA
B9kLj,10,1,55,85.79545455,35.79545455,NA
B9kLj,10,2,56,79.54545455,29.54545455,NA
B9kLj,10,3,57,68.37121212,18.37121212,NA
B9kLj,10,4,58,68.93939394,18.93939394,NA
B9kLj,10,5,59,41.85606061,NA,8.143939394
B9kLj,10,6,60,72.15909091,22.15909091,NA
B9kLj,11,1,61,81.62878788,31.62878788,NA
B9kLj,11,2,62,74.0530303,24.0530303,NA
B9kLj,11,3,63,75.37878788,25.37878788,NA
B9kLj,11,4,64,82.95454545,32.95454545,NA
B9kLj,11,5,65,NA,NA,NA
B9kLj,11,6,66,78.21969697,28.21969697,NA
B9kLj,12,1,67,85.79545455,35.79545455,NA
B9kLj,12,2,68,79.35606061,29.35606061,NA
B9kLj,12,3,69,76.13636364,26.13636364,NA
B9kLj,12,4,70,77.65151515,27.65151515,NA
B9kLj,12,5,71,82.95454545,32.95454545,NA
B9kLj,12,6,72,86.93181818,36.93181818,NA
B9kLj,13,1,73,80.11363636,30.11363636,NA
B9kLj,13,2,74,76.51515152,26.51515152,NA
B9kLj,13,3,75,73.67424242,23.67424242,NA
B9kLj,13,4,76,77.08333333,27.08333333,NA
B9kLj,13,5,77,91.47727273,41.47727273,NA
B9kLj,13,6,78,75.18939394,25.18939394,NA
B9kLj,14,1,79,50,NA,NA
B9kLj,14,2,80,83.90151515,33.90151515,NA
B9kLj,14,3,81,76.70454545,26.70454545,NA
B9kLj,14,4,82,82.57575758,32.57575758,NA
B9kLj,14,5,83,81.81818182,31.81818182,NA
B9kLj,14,6,84,72.72727273,22.72727273,NA
B9kLj,15,1,85,74.43181818,24.43181818,NA
B9kLj,15,2,86,85.60606061,35.60606061,NA
B9kLj,15,3,87,73.29545455,23.29545455,NA
B9kLj,15,4,88,77.46212121,27.46212121,NA
B9kLj,15,5,89,78.97727273,28.97727273,NA
B9kLj,15,6,90,50,NA,NA
B9kLj,16,1,91,84.09090909,34.09090909,NA
B9kLj,16,2,92,50,NA,NA
B9kLj,16,3,93,72.91666667,22.91666667,NA
B9kLj,16,4,94,79.92424242,29.92424242,NA
B9kLj,16,5,95,72.91666667,22.91666667,NA
B9kLj,16,6,96,50,NA,NA
B9kLj,17,1,97,50,NA,NA
B9kLj,17,2,98,83.71212121,33.71212121,NA
B9kLj,17,3,99,75.75757576,25.75757576,NA
B9kLj,17,4,100,50,NA,NA
B9kLj,17,5,101,78.21969697,28.21969697,NA
B9kLj,17,6,102,50,NA,NA
B9kLj,18,1,103,81.25,31.25,NA
B9kLj,18,2,104,78.59848485,28.59848485,NA
B9kLj,18,3,105,78.21969697,28.21969697,NA
B9kLj,18,4,106,75.37878788,25.37878788,NA
B9kLj,18,5,107,64.58333333,14.58333333,NA
B9kLj,18,6,108,76.51515152,26.51515152,NA
B9kLj,19,1,109,79.54545455,29.54545455,NA
B9kLj,19,2,110,79.73484848,29.73484848,NA
B9kLj,19,3,111,89.01515152,39.01515152,NA
B9kLj,19,4,112,76.32575758,26.32575758,NA
B9kLj,19,5,113,76.89393939,26.89393939,NA
B9kLj,19,6,114,84.84848485,34.84848485,NA
B9kLj,20,1,115,68.93939394,18.93939394,NA
B9kLj,20,2,116,74.24242424,24.24242424,NA
B9kLj,20,3,117,80.49242424,30.49242424,NA
B9kLj,20,4,118,77.46212121,27.46212121,NA
B9kLj,20,5,119,80.68181818,30.68181818,NA
B9kLj,20,6,120,77.08333333,27.08333333,NA
B9kLj,21,1,121,84.09090909,34.09090909,NA
B9kLj,21,2,122,78.40909091,28.40909091,NA
B9kLj,21,3,123,78.78787879,28.78787879,NA
B9kLj,21,4,124,73.67424242,23.67424242,NA
B9kLj,21,5,125,75.56818182,25.56818182,NA
B9kLj,21,6,126,88.63636364,38.63636364,NA
B9kLj,22,1,127,84.65909091,34.65909091,NA
B9kLj,22,2,128,75,25,NA
B9kLj,22,3,129,77.65151515,27.65151515,NA
B9kLj,22,4,130,84.46969697,34.46969697,NA
B9kLj,22,5,131,72.34848485,22.34848485,NA
B9kLj,22,6,132,78.97727273,28.97727273,NA
B9kLj,23,1,133,78.97727273,28.97727273,NA
B9kLj,23,2,134,76.89393939,26.89393939,NA
B9kLj,23,3,135,80.49242424,30.49242424,NA
B9kLj,23,4,136,75.37878788,25.37878788,NA
B9kLj,23,5,137,81.43939394,31.43939394,NA
B9kLj,23,6,138,73.10606061,23.10606061,NA
B9kLj,24,1,139,83.33333333,33.33333333,NA
B9kLj,24,2,140,73.10606061,23.10606061,NA
B9kLj,24,3,141,80.68181818,30.68181818,NA
B9kLj,24,4,142,75.9469697,25.9469697,NA
B9kLj,24,5,143,69.50757576,19.50757576,NA
B9kLj,24,6,144,81.06060606,31.06060606,NA
B9kLj,25,1,145,83.52272727,33.52272727,NA
B9kLj,25,2,146,85.98484848,35.98484848,NA
B9kLj,25,3,147,82.38636364,32.38636364,NA
B9kLj,25,4,148,86.17424242,36.17424242,NA
B9kLj,25,5,149,74.0530303,24.0530303,NA
B9kLj,25,6,150,85.03787879,35.03787879,NA
B9kLj,26,1,151,85.41666667,35.41666667,NA
B9kLj,26,2,152,76.89393939,26.89393939,NA
B9kLj,26,3,153,72.34848485,22.34848485,NA
B9kLj,26,4,154,82.57575758,32.57575758,NA
B9kLj,26,5,155,72.72727273,22.72727273,NA
B9kLj,26,6,156,74.43181818,24.43181818,NA
B9kLj,27,1,157,77.84090909,27.84090909,NA
B9kLj,27,2,158,81.06060606,31.06060606,NA
B9kLj,27,3,159,85.22727273,35.22727273,NA
B9kLj,27,4,160,38.82575758,NA,11.17424242
B9kLj,27,5,161,75.75757576,25.75757576,NA
B9kLj,27,6,162,73.10606061,23.10606061,NA
B9kLj,28,1,163,92.23484848,42.23484848,NA
B9kLj,28,2,164,77.65151515,27.65151515,NA
B9kLj,28,3,165,79.92424242,29.92424242,NA
B9kLj,28,4,166,80.11363636,30.11363636,NA
B9kLj,28,5,167,75.18939394,25.18939394,NA
B9kLj,28,6,168,77.08333333,27.08333333,NA
B9kLj,29,1,169,87.5,37.5,NA
B9kLj,29,2,170,84.09090909,34.09090909,NA
B9kLj,29,3,171,90.71969697,40.71969697,NA
B9kLj,29,4,172,85.79545455,35.79545455,NA
B9kLj,29,5,173,NA,NA,NA
B9kLj,29,6,174,NA,NA,NA
Be8DH,1,1,1,35.29411765,NA,14.70588235
Be8DH,1,2,2,NA,NA,NA
Be8DH,1,3,3,100,50,NA
Be8DH,1,4,4,100,50,NA
Be8DH,1,5,5,100,50,NA
Be8DH,1,6,6,4.41176471,NA,45.58823529
Be8DH,2,1,7,100,50,NA
Be8DH,2,2,8,72.18137255,22.18137255,NA
Be8DH,2,3,9,86.76470588,36.76470588,NA
Be8DH,2,4,10,100,50,NA
Be8DH,2,5,11,100,50,NA
Be8DH,2,6,12,100,50,NA
Be8DH,3,1,13,100,50,NA
Be8DH,3,2,14,100,50,NA
Be8DH,3,3,15,100,50,NA
Be8DH,3,4,16,100,50,NA
Be8DH,3,5,17,100,50,NA
Be8DH,3,6,18,100,50,NA
Be8DH,4,1,19,100,50,NA
Be8DH,4,2,20,100,50,NA
Be8DH,4,3,21,100,50,NA
Be8DH,4,4,22,100,50,NA
Be8DH,4,5,23,NA,NA,NA
Be8DH,4,6,24,NA,NA,NA
Be8DH,5,1,25,NA,NA,NA
Be8DH,5,2,26,83.21078431,33.21078431,NA
Be8DH,5,3,27,93.38235294,43.38235294,NA
Be8DH,5,4,28,100,50,NA
Be8DH,5,5,29,NA,NA,NA
Be8DH,5,6,30,100,50,NA
Be8DH,6,1,31,100,50,NA
Be8DH,6,2,32,100,50,NA
Be8DH,6,3,33,100,50,NA
Be8DH,6,4,34,100,50,NA
Be8DH,6,5,35,NA,NA,NA
Be8DH,6,6,36,83.08823529,33.08823529,NA
Be8DH,7,1,37,50,NA,NA
Be8DH,7,2,38,78.18627451,28.18627451,NA
Be8DH,7,3,39,NA,NA,NA
Be8DH,7,4,40,80.26960784,30.26960784,NA
Be8DH,7,5,41,38.7254902,NA,11.2745098
Be8DH,7,6,42,81.98529412,31.98529412,NA
Be8DH,8,1,43,99.01960784,49.01960784,NA
Be8DH,8,2,44,87.25490196,37.25490196,NA
Be8DH,8,3,45,100,50,NA
Be8DH,8,4,46,100,50,NA
Be8DH,8,5,47,100,50,NA
Be8DH,8,6,48,NA,NA,NA
Be8DH,9,1,49,100,50,NA
Be8DH,9,2,50,93.62745098,43.62745098,NA
Be8DH,9,3,51,79.90196078,29.90196078,NA
Be8DH,9,4,52,79,29,NA
Be8DH,9,5,53,79.04411765,29.04411765,NA
Be8DH,9,6,54,NA,NA,NA
Be8DH,10,1,55,100,50,NA
Be8DH,10,2,56,71.20098039,21.20098039,NA
Be8DH,10,3,57,69.60784314,19.60784314,NA
Be8DH,10,4,58,100,50,NA
Be8DH,10,5,59,70.71078431,20.71078431,NA
Be8DH,10,6,60,72.54901961,22.54901961,NA
Be8DH,11,1,61,NA,NA,NA
Be8DH,11,2,62,NA,NA,NA
Be8DH,11,3,63,79.28921569,29.28921569,NA
Be8DH,11,4,64,92.5245098,42.5245098,NA
Be8DH,11,5,65,94.3627451,44.3627451,NA
Be8DH,11,6,66,84.80392157,34.80392157,NA
Be8DH,12,1,67,76.2254902,26.2254902,NA
Be8DH,12,2,68,NA,NA,NA
Be8DH,12,3,69,80.14705882,30.14705882,NA
Be8DH,12,4,70,22.67156863,NA,27.32843137
Be8DH,12,5,71,50,NA,NA
Be8DH,12,6,72,NA,NA,NA
Be8DH,13,1,73,NA,NA,NA
Be8DH,13,2,74,67.03431373,17.03431373,NA
Be8DH,13,3,75,100,50,NA
Be8DH,13,4,76,79.77941176,29.77941176,NA
Be8DH,13,5,77,NA,NA,NA
Be8DH,13,6,78,82.84313725,32.84313725,NA
Be8DH,14,1,79,73.16176471,23.16176471,NA
Be8DH,14,2,80,NA,NA,NA
Be8DH,14,3,81,78.18627451,28.18627451,NA
Be8DH,14,4,82,89,39,NA
Be8DH,14,5,83,NA,NA,NA
Be8DH,14,6,84,NA,NA,NA
Be8DH,15,1,85,83,33,NA
Be8DH,15,2,86,79.65686275,29.65686275,NA
Be8DH,15,3,87,80.39215686,30.39215686,NA
Be8DH,15,4,88,97.67156863,47.67156863,NA
Be8DH,15,5,89,87.25490196,37.25490196,NA
Be8DH,15,6,90,80.26960784,30.26960784,NA
Be8DH,16,1,91,81,31,NA
Be8DH,16,2,92,77.81862745,27.81862745,NA
Be8DH,16,3,93,NA,NA,NA
Be8DH,16,4,94,78.30882353,28.30882353,NA
Be8DH,16,5,95,98.65196078,48.65196078,NA
Be8DH,16,6,96,74.14215686,24.14215686,NA
Be8DH,17,1,97,100,50,NA
Be8DH,17,2,98,93.75,43.75,NA
Be8DH,17,3,99,NA,NA,NA
Be8DH,17,4,100,85.41666667,35.41666667,NA
Be8DH,17,5,101,50,NA,NA
Be8DH,17,6,102,72.30392157,22.30392157,NA
Be8DH,18,1,103,99.87745098,49.87745098,NA
Be8DH,18,2,104,NA,NA,NA
Be8DH,18,3,105,81,31,NA
Be8DH,18,4,106,100,50,NA
Be8DH,18,5,107,75.85784314,25.85784314,NA
Be8DH,18,6,108,100,50,NA
Be8DH,19,1,109,NA,NA,NA
Be8DH,19,2,110,100,50,NA
Be8DH,19,3,111,100,50,NA
Be8DH,19,4,112,76,26,NA
Be8DH,19,5,113,NA,NA,NA
Be8DH,19,6,114,76.96078431,26.96078431,NA
Be8DH,20,1,115,70.46568627,20.46568627,NA
Be8DH,20,2,116,80,30,NA
Be8DH,20,3,117,99.26470588,49.26470588,NA
Be8DH,20,4,118,82.4754902,32.4754902,NA
Be8DH,20,5,119,NA,NA,NA
Be8DH,20,6,120,83.08823529,33.08823529,NA
Be8DH,21,1,121,72.54901961,22.54901961,NA
Be8DH,21,2,122,33.33333333,NA,16.66666667
Be8DH,21,3,123,100,50,NA
Be8DH,21,4,124,NA,NA,NA
Be8DH,21,5,125,100,50,NA
Be8DH,21,6,126,NA,NA,NA
Be8DH,22,1,127,NA,NA,NA
Be8DH,22,2,128,25.85784314,NA,24.14215686
Be8DH,22,3,129,31.61764706,NA,18.38235294
Be8DH,22,4,130,NA,NA,NA
Be8DH,22,5,131,96.20098039,46.20098039,NA
Be8DH,22,6,132,NA,NA,NA
Be8DH,23,1,133,NA,NA,NA
Be8DH,23,2,134,71.20098039,21.20098039,NA
Be8DH,23,3,135,83.21078431,33.21078431,NA
Be8DH,23,4,136,NA,NA,NA
Be8DH,23,5,137,66.42156863,16.42156863,NA
Be8DH,23,6,138,65.80882353,15.80882353,NA
Be8DH,24,1,139,75.6127451,25.6127451,NA
Be8DH,24,2,140,65.07352941,15.07352941,NA
Be8DH,24,3,141,50,NA,NA
Be8DH,24,4,142,50,NA,NA
Be8DH,24,5,143,79.65686275,29.65686275,NA
Be8DH,24,6,144,NA,NA,NA
Be8DH,25,1,145,NA,NA,NA
Be8DH,25,2,146,NA,NA,NA
Be8DH,25,3,147,75.6127451,25.6127451,NA
Be8DH,25,4,148,88.84803922,38.84803922,NA
Be8DH,25,5,149,NA,NA,NA
Be8DH,25,6,150,71.07843137,21.07843137,NA
Be8DH,26,1,151,80.0245098,30.0245098,NA
Be8DH,26,2,152,NA,NA,NA
Be8DH,26,3,153,NA,NA,NA
Be8DH,26,4,154,NA,NA,NA
Be8DH,26,5,155,NA,NA,NA
Be8DH,26,6,156,NA,NA,NA
Be8DH,27,1,157,65.68627451,15.68627451,NA
Be8DH,27,2,158,NA,NA,NA
Be8DH,27,3,159,68.87254902,18.87254902,NA
Be8DH,27,4,160,95.46568627,45.46568627,NA
Be8DH,27,5,161,86.39705882,36.39705882,NA
Be8DH,27,6,162,90.56372549,40.56372549,NA
Be8DH,28,1,163,77.20588235,27.20588235,NA
Be8DH,28,2,164,NA,NA,NA
Be8DH,28,3,165,72.42647059,22.42647059,NA
Be8DH,28,4,166,77.20588235,27.20588235,NA
Be8DH,28,5,167,50,NA,NA
Be8DH,28,6,168,50,NA,NA
Be8DH,29,1,169,NA,NA,NA
Be8DH,29,2,170,92.64705882,42.64705882,NA
Be8DH,29,3,171,NA,NA,NA
Be8DH,29,4,172,40.80882353,NA,9.191176471
Be8DH,29,5,173,NA,NA,NA
Be8DH,29,6,174,NA,NA,NA
bLV4y,1,1,1,97.44381624,47.44381624,NA
bLV4y,1,2,2,98.42330334,48.42330334,NA
bLV4y,1,3,3,84.58806954,34.58806954,NA
bLV4y,1,4,4,100,50,NA
bLV4y,1,5,5,78.71116189,28.71116189,NA
bLV4y,1,6,6,100,50,NA
bLV4y,2,1,7,85.44511982,35.44511982,NA
bLV4y,2,2,8,80.79256544,30.79256544,NA
bLV4y,2,3,9,79.32333853,29.32333853,NA
bLV4y,2,4,10,79.690649,29.690649,NA
bLV4y,2,5,11,NA,NA,NA
bLV4y,2,6,12,75.03809461,25.03809461,NA
bLV4y,3,1,13,81.5271789,31.5271789,NA
bLV4y,3,2,14,100,50,NA
bLV4y,3,3,15,84.09832973,34.09832973,NA
bLV4y,3,4,16,77.97654844,27.97654844,NA
bLV4y,3,5,17,100,50,NA
bLV4y,3,6,18,86.17973328,36.17973328,NA
bLV4y,4,1,19,100,50,NA
bLV4y,4,2,20,87.03678355,37.03678355,NA
bLV4y,4,3,21,83.24127945,33.24127945,NA
bLV4y,4,4,22,76.87462451,26.87462451,NA
bLV4y,4,5,23,84.71050636,34.71050636,NA
bLV4y,4,6,24,80.40446801,30.40446801,NA
bLV4y,5,1,25,47.97981113,NA,2.020188874
bLV4y,5,2,26,77.60923797,27.60923797,NA
bLV4y,5,3,27,81.64961572,31.64961572,NA
bLV4y,5,4,28,78.58872507,28.58872507,NA
bLV4y,5,5,29,87.15922038,37.15922038,NA
bLV4y,5,6,30,100,50,NA
bLV4y,6,1,31,54.34646606,4.346466064,NA
bLV4y,6,2,32,78.83359872,28.83359872,NA
bLV4y,6,3,33,95.72971568,45.72971568,NA
bLV4y,6,4,34,98.1784297,48.1784297,NA
bLV4y,6,5,35,81.28231273,31.28231273,NA
bLV4y,6,6,36,81.40474207,31.40474207,NA
bLV4y,7,1,37,87.03678355,37.03678355,NA
bLV4y,7,2,38,97.68868989,47.68868989,NA
bLV4y,7,3,39,82.38422917,32.38422917,NA
bLV4y,7,4,40,NA,NA,NA
bLV4y,7,5,41,82.62910282,32.62910282,NA
bLV4y,7,6,42,78.46628825,28.46628825,NA
bLV4y,8,1,43,83.85345609,33.85345609,NA
bLV4y,8,2,44,100,50,NA
bLV4y,8,3,45,84.34320338,34.34320338,NA
bLV4y,8,4,46,76.50732153,26.50732153,NA
bLV4y,8,5,47,82.38422917,32.38422917,NA
bLV4y,8,6,48,78.34385143,28.34385143,NA
bLV4y,9,1,49,85.07781683,35.07781683,NA
bLV4y,9,2,50,78.83359872,28.83359872,NA
bLV4y,9,3,51,NA,NA,NA
bLV4y,9,4,52,100,50,NA
bLV4y,9,5,53,83.85345609,33.85345609,NA
bLV4y,9,6,54,77.60923797,27.60923797,NA
bLV4y,10,1,55,100,50,NA
bLV4y,10,2,56,88.38358112,38.38358112,NA
bLV4y,10,3,57,84.22076655,34.22076655,NA
bLV4y,10,4,58,84.58806954,34.58806954,NA
bLV4y,10,5,59,79.2009017,29.2009017,NA
bLV4y,10,6,60,78.34385143,28.34385143,NA
bLV4y,11,1,61,100,50,NA
bLV4y,11,2,62,97.68868989,47.68868989,NA
bLV4y,11,3,63,82.26179235,32.26179235,NA
bLV4y,11,4,64,83.11884263,33.11884263,NA
bLV4y,11,5,65,51.77531523,1.775315229,NA
bLV4y,11,6,66,80.05795198,30.05795198,NA
bLV4y,12,1,67,73.07912041,23.07912041,NA
bLV4y,12,2,68,86.91434673,36.91434673,NA
bLV4y,12,3,69,80.54769927,30.54769927,NA
bLV4y,12,4,70,83.60858992,33.60858992,NA
bLV4y,12,5,71,80.79256544,30.79256544,NA
bLV4y,12,6,72,70.14066659,20.14066659,NA
bLV4y,13,1,73,82.75153964,32.75153964,NA
bLV4y,13,2,74,81.40474207,31.40474207,NA
bLV4y,13,3,75,78.34385143,28.34385143,NA
bLV4y,13,4,76,74.79322097,24.79322097,NA
bLV4y,13,5,77,81.89448936,31.89448936,NA
bLV4y,13,6,78,73.93617069,23.93617069,NA
bLV4y,14,1,79,91.19959813,41.19959813,NA
bLV4y,14,2,80,81.5271789,31.5271789,NA
bLV4y,14,3,81,86.79191739,36.79191739,NA
bLV4y,14,4,82,81.5271789,31.5271789,NA
bLV4y,14,5,83,81.77205254,31.77205254,NA
bLV4y,14,6,84,81.28231273,31.28231273,NA
bLV4y,15,1,85,78.95603554,28.95603554,NA
bLV4y,15,2,86,79.690649,29.690649,NA
bLV4y,15,3,87,77.85411162,27.85411162,NA
bLV4y,15,4,88,78.22142208,28.22142208,NA
bLV4y,15,5,89,75.77270807,25.77270807,NA
bLV4y,15,6,90,69.6509193,19.6509193,NA
bLV4y,16,1,91,76.62975835,26.62975835,NA
bLV4y,16,2,92,81.40474207,31.40474207,NA
bLV4y,16,3,93,78.34385143,28.34385143,NA
bLV4y,16,4,94,67.8143894,17.8143894,NA
bLV4y,16,5,95,81.64961572,31.64961572,NA
bLV4y,16,6,96,80.05795198,30.05795198,NA
bLV4y,17,1,97,79.44577535,29.44577535,NA
bLV4y,17,2,98,86.54704374,36.54704374,NA
bLV4y,17,3,99,83.60858992,33.60858992,NA
bLV4y,17,4,100,87.52653085,37.52653085,NA
bLV4y,17,5,101,84.22076655,34.22076655,NA
bLV4y,17,6,102,75.77270807,25.77270807,NA
bLV4y,18,1,103,91.44447177,41.44447177,NA
bLV4y,18,2,104,81.03743908,31.03743908,NA
bLV4y,18,3,105,83.73101926,33.73101926,NA
bLV4y,18,4,106,85.20025365,35.20025365,NA
bLV4y,18,5,107,79.56821217,29.56821217,NA
bLV4y,18,6,108,86.17973328,36.17973328,NA
bLV4y,19,1,109,87.77139701,37.77139701,NA
bLV4y,19,2,110,86.91434673,36.91434673,NA
bLV4y,19,3,111,89.97524486,39.97524486,NA
bLV4y,19,4,112,78.46628825,28.46628825,NA
bLV4y,19,5,113,51.77531523,1.775315229,NA
bLV4y,19,6,114,78,28,NA
bLV4y,20,1,115,78.83359872,28.83359872,NA
bLV4y,20,2,116,82.26179235,32.26179235,NA
bLV4y,20,3,117,83.4861531,33.4861531,NA
bLV4y,20,4,118,87.40409402,37.40409402,NA
bLV4y,20,5,119,78.58872507,28.58872507,NA
bLV4y,20,6,120,77,27,NA
bLV4y,21,1,121,84.34320338,34.34320338,NA
bLV4y,21,2,122,91.93421158,41.93421158,NA
bLV4y,21,3,123,85.322683,35.322683,NA
bLV4y,21,4,124,71,21,NA
bLV4y,21,5,125,82.26179235,32.26179235,NA
bLV4y,21,6,126,85.322683,35.322683,NA
bLV4y,22,1,127,92.91369868,42.91369868,NA
bLV4y,22,2,128,87.52653085,37.52653085,NA
bLV4y,22,3,129,81.15987591,31.15987591,NA
bLV4y,22,4,130,49.57147486,NA,0.428525139
bLV4y,22,5,131,82.01692619,32.01692619,NA
bLV4y,22,6,132,53.9791556,3.979155597,NA
bLV4y,23,1,133,85.56755664,35.56755664,NA
bLV4y,23,2,134,89.48549757,39.48549757,NA
bLV4y,23,3,135,83.4861531,33.4861531,NA
bLV4y,23,4,136,86.42460692,36.42460692,NA
bLV4y,23,5,137,84.4656402,34.4656402,NA
bLV4y,23,6,138,87.64896767,37.64896767,NA
bLV4y,24,1,139,83.60858992,33.60858992,NA
bLV4y,24,2,140,83.97589291,33.97589291,NA
bLV4y,24,3,141,79,29,NA
bLV4y,24,4,142,85.07781683,35.07781683,NA
bLV4y,24,5,143,81.77205254,31.77205254,NA
bLV4y,24,6,144,81.5271789,31.5271789,NA
bLV4y,25,1,145,85.44511982,35.44511982,NA
bLV4y,25,2,146,89.11819458,39.11819458,NA
bLV4y,25,3,147,85.20025365,35.20025365,NA
bLV4y,25,4,148,75,25,NA
bLV4y,25,5,149,50.42852514,0.428525139,NA
bLV4y,25,6,150,78.95603554,28.95603554,NA
bLV4y,26,1,151,84.83294319,34.83294319,NA
bLV4y,26,2,152,83.11884263,33.11884263,NA
bLV4y,26,3,153,86.79191739,36.79191739,NA
bLV4y,26,4,154,76.99706134,26.99706134,NA
bLV4y,26,5,155,82.62910282,32.62910282,NA
bLV4y,26,6,156,NA,NA,NA
bLV4y,27,1,157,82.99640581,32.99640581,NA
bLV4y,27,2,158,84.95538001,34.95538001,NA
bLV4y,27,3,159,87.64896767,37.64896767,NA
bLV4y,27,4,160,77.73167479,27.73167479,NA
bLV4y,27,5,161,84.83294319,34.83294319,NA
bLV4y,27,6,162,86.91434673,36.91434673,NA
bLV4y,28,1,163,84.34320338,34.34320338,NA
bLV4y,28,2,164,78.09898526,28.09898526,NA
bLV4y,28,3,165,86.3021701,36.3021701,NA
bLV4y,28,4,166,79.81308582,29.81308582,NA
bLV4y,28,5,167,68.30412921,18.30412921,NA
bLV4y,28,6,168,70.50796958,20.50796958,NA
bLV4y,29,1,169,80.91500226,30.91500226,NA
bLV4y,29,2,170,80.18038881,30.18038881,NA
bLV4y,29,3,171,79.32333853,29.32333853,NA
bLV4y,29,4,172,76.93899368,26.93899368,NA
bLV4y,29,5,173,71,21,NA
bLV4y,29,6,174,69,19,NA
bs5WY,1,1,1,97.60742188,47.60742188,NA
bs5WY,1,2,2,97.60742188,47.60742188,NA
bs5WY,1,3,3,NA,NA,NA
bs5WY,1,4,4,93.0131392,43.0131392,NA
bs5WY,1,5,5,98.17338423,48.17338423,NA
bs5WY,1,6,6,100,50,NA
bs5WY,2,1,7,50,NA,NA
bs5WY,2,2,8,73.30433239,23.30433239,NA
bs5WY,2,3,9,96.67524858,46.67524858,NA
bs5WY,2,4,10,NA,NA,NA
bs5WY,2,5,11,76.93314986,26.93314986,NA
bs5WY,2,6,12,75.83451705,25.83451705,NA
bs5WY,3,1,13,82.89240057,32.89240057,NA
bs5WY,3,2,14,66.17986506,16.17986506,NA
bs5WY,3,3,15,60.88645241,10.88645241,NA
bs5WY,3,4,16,84.25736861,34.25736861,NA
bs5WY,3,5,17,64.01589134,14.01589134,NA
bs5WY,3,6,18,76.89985795,26.89985795,NA
bs5WY,4,1,19,NA,NA,NA
bs5WY,4,2,20,78.59774503,28.59774503,NA
bs5WY,4,3,21,78.59774503,28.59774503,NA
bs5WY,4,4,22,84.35724432,34.35724432,NA
bs5WY,4,5,23,89.11798651,39.11798651,NA
bs5WY,4,6,24,89.28444602,39.28444602,NA
bs5WY,5,1,25,NA,NA,NA
bs5WY,5,2,26,82.72594105,32.72594105,NA
bs5WY,5,3,27,79.06383168,29.06383168,NA
bs5WY,5,4,28,88.68519176,38.68519176,NA
bs5WY,5,5,29,81.52743253,31.52743253,NA
bs5WY,5,6,30,95.67649148,45.67649148,NA
bs5WY,6,1,31,88.85165128,38.85165128,NA
bs5WY,6,2,32,90.41637074,40.41637074,NA
bs5WY,6,3,33,73.63725142,23.63725142,NA
bs5WY,6,4,34,85.42258523,35.42258523,NA
bs5WY,6,5,35,78.83078835,28.83078835,NA
bs5WY,6,6,36,79.86283736,29.86283736,NA
bs5WY,7,1,37,92.08096591,42.08096591,NA
bs5WY,7,2,38,80.72842685,30.72842685,NA
bs5WY,7,3,39,92.48046875,42.48046875,NA
bs5WY,7,4,40,93.41264205,43.41264205,NA
bs5WY,7,5,41,91.14879261,41.14879261,NA
bs5WY,7,6,42,89.18457031,39.18457031,NA
bs5WY,8,1,43,91.91450639,41.91450639,NA
bs5WY,8,2,44,97.50754616,47.50754616,NA
bs5WY,8,3,45,86.95401278,36.95401278,NA
bs5WY,8,4,46,91.54829545,41.54829545,NA
bs5WY,8,5,47,74.66930043,24.66930043,NA
bs5WY,8,6,48,88.21910511,38.21910511,NA
bs5WY,9,1,49,95.37686435,45.37686435,NA
bs5WY,9,2,50,89.41761364,39.41761364,NA
bs5WY,9,3,51,90.38307884,40.38307884,NA
bs5WY,9,4,52,90.54953835,40.54953835,NA
bs5WY,9,5,53,95.31028054,45.31028054,NA
bs5WY,9,6,54,NA,NA,NA
bs5WY,10,1,55,88.1192294,38.1192294,NA
bs5WY,10,2,56,88.61860795,38.61860795,NA
bs5WY,10,3,57,88.51873224,38.51873224,NA
bs5WY,10,4,58,NA,NA,NA
bs5WY,10,5,59,86.58780185,36.58780185,NA
bs5WY,10,6,60,NA,NA,NA
bs5WY,11,1,61,93.67897727,43.67897727,NA
bs5WY,11,2,62,90.61612216,40.61612216,NA
bs5WY,11,3,63,83.02556818,33.02556818,NA
bs5WY,11,4,64,85.15625,35.15625,NA
bs5WY,11,5,65,89.58407315,39.58407315,NA
bs5WY,11,6,66,83.32519531,33.32519531,NA
bs5WY,12,1,67,NA,NA,NA
bs5WY,12,2,68,NA,NA,NA
bs5WY,12,3,69,NA,NA,NA
bs5WY,12,4,70,NA,NA,NA
bs5WY,12,5,71,NA,NA,NA
bs5WY,12,6,72,NA,NA,NA
bs5WY,13,1,73,NA,NA,NA
bs5WY,13,2,74,NA,NA,NA
bs5WY,13,3,75,80.06258878,30.06258878,NA
bs5WY,13,4,76,NA,NA,NA
